"Date Printed: Tuesday, January 21, 2025 6:10:45 PM",,,,,,,,,
"Title: ""Chlamydia | Gonorrhea | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | 2021 | 2022 | 2023 | Alabama | Alaska | American Samoa | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Guam | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Northern Mariana Islands | Ohio | Oklahoma | Oregon | Palau | Pennsylvania | Puerto Rico | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | U.S. Virgin Islands | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | Male | 15-19 | 20-24 | 25-29 | 30-34 | 35-39 | 40-44 | 45-54 | 55-64 | 65+""""",,,,,,,,,
Footnote(s): ,,,,,,,,,
   NA - Not Applicable.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
Chlamydia,2023,Connecticut,9,35-39,All races/ethnicities,Female,356,301.8,"117,956"
Chlamydia,2023,Connecticut,9,30-34,All races/ethnicities,Female,727,632.7,"114,896"
Chlamydia,2023,Connecticut,9,25-29,All races/ethnicities,Female,"1,573",1459.9,"107,750"
Chlamydia,2023,Connecticut,9,20-24,All races/ethnicities,Female,"3,190",2775.9,"114,917"
Chlamydia,2023,Connecticut,9,15-19,All races/ethnicities,Female,"2,343",1989.6,"117,763"
Chlamydia,2023,Connecticut,9,65+,All races/ethnicities,Male,27,8.7,"309,505"
Chlamydia,2023,Connecticut,9,55-64,All races/ethnicities,Male,98,39.8,"246,341"
Chlamydia,2023,Connecticut,9,45-54,All races/ethnicities,Male,169,77.7,"217,384"
Chlamydia,2023,Connecticut,9,40-44,All races/ethnicities,Male,172,152,"113,158"
Chlamydia,2023,Connecticut,9,35-39,All races/ethnicities,Male,305,259,"117,739"
Chlamydia,2023,Connecticut,9,30-34,All races/ethnicities,Male,580,496.4,"116,833"
Chlamydia,2023,Connecticut,9,25-29,All races/ethnicities,Male,862,762.2,"113,093"
Chlamydia,2023,Connecticut,9,20-24,All races/ethnicities,Male,"1,395",1156.7,"120,603"
Chlamydia,2023,Connecticut,9,15-19,All races/ethnicities,Male,811,670.6,"120,930"
Gonorrhea,2023,Connecticut,9,65+,All races/ethnicities,Female,3,0.8,"381,269"
Gonorrhea,2023,Connecticut,9,55-64,All races/ethnicities,Female,16,6.1,"260,500"
Gonorrhea,2023,Connecticut,9,45-54,All races/ethnicities,Female,62,27.4,"226,690"
Gonorrhea,2023,Connecticut,9,40-44,All races/ethnicities,Female,78,67.4,"115,751"
Gonorrhea,2023,Connecticut,9,35-39,All races/ethnicities,Female,117,99.2,"117,956"
Gonorrhea,2023,Connecticut,9,30-34,All races/ethnicities,Female,194,168.8,"114,896"
Gonorrhea,2023,Connecticut,9,25-29,All races/ethnicities,Female,309,286.8,"107,750"
Gonorrhea,2023,Connecticut,9,20-24,All races/ethnicities,Female,503,437.7,"114,917"
Gonorrhea,2023,Connecticut,9,15-19,All races/ethnicities,Female,382,324.4,"117,763"
Gonorrhea,2023,Connecticut,9,65+,All races/ethnicities,Male,33,10.7,"309,505"
Gonorrhea,2023,Connecticut,9,55-64,All races/ethnicities,Male,117,47.5,"246,341"
Gonorrhea,2023,Connecticut,9,45-54,All races/ethnicities,Male,177,81.4,"217,384"
Gonorrhea,2023,Connecticut,9,40-44,All races/ethnicities,Male,206,182,"113,158"
Gonorrhea,2023,Connecticut,9,35-39,All races/ethnicities,Male,237,201.3,"117,739"
Gonorrhea,2023,Connecticut,9,30-34,All races/ethnicities,Male,423,362.1,"116,833"
Gonorrhea,2023,Connecticut,9,25-29,All races/ethnicities,Male,480,424.4,"113,093"
Gonorrhea,2023,Connecticut,9,20-24,All races/ethnicities,Male,503,417.1,"120,603"
Gonorrhea,2023,Connecticut,9,15-19,All races/ethnicities,Male,238,196.8,"120,930"
Chlamydia,2023,Delaware,10,65+,All races/ethnicities,Female,2,1.7,"120,281"
Chlamydia,2023,Delaware,10,55-64,All races/ethnicities,Female,13,17.2,"75,781"
Chlamydia,2023,Delaware,10,45-54,All races/ethnicities,Female,40,66.6,"60,068"
Chlamydia,2023,Delaware,10,40-44,All races/ethnicities,Female,47,148.6,"31,619"
Chlamydia,2023,Delaware,10,35-39,All races/ethnicities,Female,145,441.7,"32,829"
Chlamydia,2023,Delaware,10,30-34,All races/ethnicities,Female,296,859.9,"34,421"
Chlamydia,2023,Delaware,10,25-29,All races/ethnicities,Female,607,2024.8,"29,978"
Chlamydia,2023,Delaware,10,20-24,All races/ethnicities,Female,"1,335",4478.2,"29,811"
Chlamydia,2023,Delaware,10,15-19,All races/ethnicities,Female,"1,243",3766.7,"33,000"
Chlamydia,2023,Delaware,10,65+,All races/ethnicities,Male,14,14.1,"99,037"
Chlamydia,2023,Delaware,10,55-64,All races/ethnicities,Male,36,53.3,"67,598"
Chlamydia,2023,Delaware,10,45-54,All races/ethnicities,Male,70,125.6,"55,735"
Chlamydia,2023,Delaware,10,40-44,All races/ethnicities,Male,57,188.1,"30,304"
Chlamydia,2023,Delaware,10,35-39,All races/ethnicities,Male,98,306.6,"31,965"
Chlamydia,2023,Delaware,10,30-34,All races/ethnicities,Male,215,641.9,"33,496"
Chlamydia,2023,Delaware,10,25-29,All races/ethnicities,Male,360,1211.1,"29,725"
Chlamydia,2023,Delaware,10,20-24,All races/ethnicities,Male,611,2013.8,"30,340"
Chlamydia,2023,Delaware,10,15-19,All races/ethnicities,Male,457,1404.5,"32,539"
Gonorrhea,2023,Delaware,10,65+,All races/ethnicities,Female,2,1.7,"120,281"
Gonorrhea,2023,Delaware,10,55-64,All races/ethnicities,Female,12,15.8,"75,781"
Gonorrhea,2023,Delaware,10,45-54,All races/ethnicities,Female,19,31.6,"60,068"
Gonorrhea,2023,Delaware,10,40-44,All races/ethnicities,Female,18,56.9,"31,619"
Gonorrhea,2023,Delaware,10,35-39,All races/ethnicities,Female,50,152.3,"32,829"
Gonorrhea,2023,Delaware,10,30-34,All races/ethnicities,Female,75,217.9,"34,421"
Gonorrhea,2023,Delaware,10,25-29,All races/ethnicities,Female,115,383.6,"29,978"
Gonorrhea,2023,Delaware,10,20-24,All races/ethnicities,Female,234,784.9,"29,811"
Gonorrhea,2023,Delaware,10,15-19,All races/ethnicities,Female,137,415.2,"33,000"
Gonorrhea,2023,Delaware,10,65+,All races/ethnicities,Male,7,7.1,"99,037"
Gonorrhea,2023,Delaware,10,55-64,All races/ethnicities,Male,48,71,"67,598"
Gonorrhea,2023,Delaware,10,45-54,All races/ethnicities,Male,70,125.6,"55,735"
Gonorrhea,2023,Delaware,10,40-44,All races/ethnicities,Male,62,204.6,"30,304"
Gonorrhea,2023,Delaware,10,35-39,All races/ethnicities,Male,81,253.4,"31,965"
Gonorrhea,2023,Delaware,10,30-34,All races/ethnicities,Male,169,504.5,"33,496"
Gonorrhea,2023,Delaware,10,25-29,All races/ethnicities,Male,164,551.7,"29,725"
Gonorrhea,2023,Delaware,10,20-24,All races/ethnicities,Male,195,642.7,"30,340"
Gonorrhea,2023,Delaware,10,15-19,All races/ethnicities,Male,103,316.5,"32,539"
Chlamydia,2023,District of Columbia,11,65+,All races/ethnicities,Female,3,5.8,"51,688"
Chlamydia,2023,District of Columbia,11,55-64,All races/ethnicities,Female,18,55.6,"32,355"
Chlamydia,2023,District of Columbia,11,45-54,All races/ethnicities,Female,44,122.1,"36,022"
Chlamydia,2023,District of Columbia,11,40-44,All races/ethnicities,Female,58,226.3,"25,631"
Chlamydia,2023,District of Columbia,11,35-39,All races/ethnicities,Female,159,491.3,"32,365"
Chlamydia,2023,District of Columbia,11,30-34,All races/ethnicities,Female,390,1005.1,"38,801"
Chlamydia,2023,District of Columbia,11,25-29,All races/ethnicities,Female,760,1891,"40,190"
Chlamydia,2023,District of Columbia,11,20-24,All races/ethnicities,Female,"1,168",4372.7,"26,711"
Chlamydia,2023,District of Columbia,11,15-19,All races/ethnicities,Female,"1,048",5289.5,"19,813"
Chlamydia,2023,District of Columbia,11,65+,All races/ethnicities,Male,23,62.1,"37,044"
Chlamydia,2023,District of Columbia,11,55-64,All races/ethnicities,Male,130,419.1,"31,020"
Chlamydia,2023,District of Columbia,11,45-54,All races/ethnicities,Male,273,759,"35,968"
Chlamydia,2023,District of Columbia,11,40-44,All races/ethnicities,Male,308,1230.8,"25,025"
Chlamydia,2023,District of Columbia,11,35-39,All races/ethnicities,Male,565,1841,"30,690"
Chlamydia,2023,District of Columbia,11,30-34,All races/ethnicities,Male,880,2424.6,"36,295"
Chlamydia,2023,District of Columbia,11,25-29,All races/ethnicities,Male,957,3044.8,"31,431"
Chlamydia,2023,District of Columbia,11,20-24,All races/ethnicities,Male,863,4119.3,"20,950"
Chlamydia,2023,District of Columbia,11,15-19,All races/ethnicities,Male,519,2896.4,"17,919"
Gonorrhea,2023,District of Columbia,11,65+,All races/ethnicities,Female,1,1.9,"51,688"
Gonorrhea,2023,District of Columbia,11,55-64,All races/ethnicities,Female,14,43.3,"32,355"
Gonorrhea,2023,District of Columbia,11,45-54,All races/ethnicities,Female,27,75,"36,022"
Gonorrhea,2023,District of Columbia,11,40-44,All races/ethnicities,Female,38,148.3,"25,631"
Gonorrhea,2023,District of Columbia,11,35-39,All races/ethnicities,Female,91,281.2,"32,365"
Gonorrhea,2023,District of Columbia,11,30-34,All races/ethnicities,Female,197,507.7,"38,801"
Gonorrhea,2023,District of Columbia,11,25-29,All races/ethnicities,Female,320,796.2,"40,190"
Gonorrhea,2023,District of Columbia,11,20-24,All races/ethnicities,Female,363,1359,"26,711"
Gonorrhea,2023,District of Columbia,11,15-19,All races/ethnicities,Female,364,1837.2,"19,813"
Gonorrhea,2023,District of Columbia,11,65+,All races/ethnicities,Male,19,51.3,"37,044"
Gonorrhea,2023,District of Columbia,11,55-64,All races/ethnicities,Male,146,470.7,"31,020"
Gonorrhea,2023,District of Columbia,11,45-54,All races/ethnicities,Male,289,803.5,"35,968"
Gonorrhea,2023,District of Columbia,11,40-44,All races/ethnicities,Male,315,1258.7,"25,025"
Gonorrhea,2023,District of Columbia,11,35-39,All races/ethnicities,Male,641,2088.6,"30,690"
Gonorrhea,2023,District of Columbia,11,30-34,All races/ethnicities,Male,"1,045",2879.2,"36,295"
Gonorrhea,2023,District of Columbia,11,25-29,All races/ethnicities,Male,970,3086.1,"31,431"
Gonorrhea,2023,District of Columbia,11,20-24,All races/ethnicities,Male,626,2988.1,"20,950"
Gonorrhea,2023,District of Columbia,11,15-19,All races/ethnicities,Male,264,1473.3,"17,919"
Chlamydia,2023,Florida,12,65+,All races/ethnicities,Female,83,3.1,"2,682,301"
Chlamydia,2023,Florida,12,55-64,All races/ethnicities,Female,426,27.3,"1,562,475"
Chlamydia,2023,Florida,12,45-54,All races/ethnicities,Female,"1,214",87,"1,394,715"
Chlamydia,2023,Florida,12,40-44,All races/ethnicities,Female,"1,405",198.2,"708,769"
Chlamydia,2023,Florida,12,35-39,All races/ethnicities,Female,"2,909",404.3,"719,463"
Chlamydia,2023,Florida,12,30-34,All races/ethnicities,Female,"6,121",831.2,"736,386"
Chlamydia,2023,Florida,12,25-29,All races/ethnicities,Female,"11,719",1764.8,"664,047"
Chlamydia,2023,Florida,12,20-24,All races/ethnicities,Female,"24,413",3802.7,"641,986"
Chlamydia,2023,Florida,12,15-19,All races/ethnicities,Female,"18,887",2948.2,"640,624"
Chlamydia,2023,Florida,12,65+,All races/ethnicities,Male,304,13.6,"2,234,391"
Chlamydia,2023,Florida,12,55-64,All races/ethnicities,Male,"1,197",81.7,"1,464,823"
Chlamydia,2023,Florida,12,45-54,All races/ethnicities,Male,"2,252",164.7,"1,367,066"
Chlamydia,2023,Florida,12,40-44,All races/ethnicities,Male,"2,240",315.2,"710,726"
Chlamydia,2023,Florida,12,35-39,All races/ethnicities,Male,"3,778",513.6,"735,591"
Chlamydia,2023,Florida,12,30-34,All races/ethnicities,Male,"6,371",849.5,"749,988"
Chlamydia,2023,Florida,12,25-29,All races/ethnicities,Male,"8,796",1285.7,"684,117"
Chlamydia,2023,Florida,12,20-24,All races/ethnicities,Male,"12,426",1882.7,"660,010"
Chlamydia,2023,Florida,12,15-19,All races/ethnicities,Male,"7,328",1091.7,"671,230"
Gonorrhea,2023,Florida,12,65+,All races/ethnicities,Female,42,1.6,"2,682,301"
Gonorrhea,2023,Florida,12,55-64,All races/ethnicities,Female,227,14.5,"1,562,475"
Gonorrhea,2023,Florida,12,45-54,All races/ethnicities,Female,546,39.1,"1,394,715"
Gonorrhea,2023,Florida,12,40-44,All races/ethnicities,Female,643,90.7,"708,769"
Gonorrhea,2023,Florida,12,35-39,All races/ethnicities,Female,"1,144",159,"719,463"
Gonorrhea,2023,Florida,12,30-34,All races/ethnicities,Female,"1,834",249.1,"736,386"
Gonorrhea,2023,Florida,12,25-29,All races/ethnicities,Female,"2,869",432,"664,047"
Gonorrhea,2023,Florida,12,20-24,All races/ethnicities,Female,"4,882",760.5,"641,986"
Gonorrhea,2023,Florida,12,15-19,All races/ethnicities,Female,"3,874",604.7,"640,624"
Gonorrhea,2023,Florida,12,65+,All races/ethnicities,Male,319,14.3,"2,234,391"
Gonorrhea,2023,Florida,12,55-64,All races/ethnicities,Male,"1,378",94.1,"1,464,823"
Gonorrhea,2023,Florida,12,45-54,All races/ethnicities,Male,"2,452",179.4,"1,367,066"
Gonorrhea,2023,Florida,12,40-44,All races/ethnicities,Male,"2,231",313.9,"710,726"
Gonorrhea,2023,Florida,12,35-39,All races/ethnicities,Male,"3,494",475,"735,591"
Gonorrhea,2023,Florida,12,30-34,All races/ethnicities,Male,"5,569",742.5,"749,988"
Gonorrhea,2023,Florida,12,25-29,All races/ethnicities,Male,"5,779",844.7,"684,117"
Gonorrhea,2023,Florida,12,20-24,All races/ethnicities,Male,"6,008",910.3,"660,010"
Gonorrhea,2023,Florida,12,15-19,All races/ethnicities,Male,"3,127",465.9,"671,230"
Chlamydia,2023,Georgia,13,65+,All races/ethnicities,Female,44,4.6,"947,074"
Chlamydia,2023,Georgia,13,55-64,All races/ethnicities,Female,171,24.6,"695,824"
Chlamydia,2023,Georgia,13,45-54,All races/ethnicities,Female,572,79.2,"722,205"
Chlamydia,2023,Georgia,13,40-44,All races/ethnicities,Female,820,216.4,"378,982"
Chlamydia,2023,Georgia,13,35-39,All races/ethnicities,Female,"1,621",427.3,"379,352"
Chlamydia,2023,Georgia,13,30-34,All races/ethnicities,Female,"3,865",964.1,"400,883"
Chlamydia,2023,Georgia,13,25-29,All races/ethnicities,Female,"7,426",1997,"371,865"
Chlamydia,2023,Georgia,13,20-24,All races/ethnicities,Female,"16,337",4438.8,"368,046"
Chlamydia,2023,Georgia,13,15-19,All races/ethnicities,Female,"14,219",3754.2,"378,753"
Chlamydia,2023,Georgia,13,65+,All races/ethnicities,Male,90,12,"749,143"
Chlamydia,2023,Georgia,13,55-64,All races/ethnicities,Male,374,57.6,"649,662"
Chlamydia,2023,Georgia,13,45-54,All races/ethnicities,Male,898,131.7,"681,707"
Chlamydia,2023,Georgia,13,40-44,All races/ethnicities,Male,994,279.7,"355,321"
Chlamydia,2023,Georgia,13,35-39,All races/ethnicities,Male,"1,832",507,"361,373"
Chlamydia,2023,Georgia,13,30-34,All races/ethnicities,Male,"3,289",856.3,"384,095"
Chlamydia,2023,Georgia,13,25-29,All races/ethnicities,Male,"4,810",1307.9,"367,776"
Chlamydia,2023,Georgia,13,20-24,All races/ethnicities,Male,"7,668",2021.5,"379,322"
Chlamydia,2023,Georgia,13,15-19,All races/ethnicities,Male,"5,597",1416.5,"395,115"
Gonorrhea,2023,Georgia,13,65+,All races/ethnicities,Female,19,2,"947,074"
Gonorrhea,2023,Georgia,13,55-64,All races/ethnicities,Female,80,11.5,"695,824"
Gonorrhea,2023,Georgia,13,45-54,All races/ethnicities,Female,271,37.5,"722,205"
Gonorrhea,2023,Georgia,13,40-44,All races/ethnicities,Female,368,97.1,"378,982"
Gonorrhea,2023,Georgia,13,35-39,All races/ethnicities,Female,640,168.7,"379,352"
Gonorrhea,2023,Georgia,13,30-34,All races/ethnicities,Female,"1,251",312.1,"400,883"
Gonorrhea,2023,Georgia,13,25-29,All races/ethnicities,Female,"2,129",572.5,"371,865"
Gonorrhea,2023,Georgia,13,20-24,All races/ethnicities,Female,"3,931",1068.1,"368,046"
Gonorrhea,2023,Georgia,13,15-19,All races/ethnicities,Female,"3,347",883.7,"378,753"
Gonorrhea,2023,Georgia,13,65+,All races/ethnicities,Male,116,15.5,"749,143"
Gonorrhea,2023,Georgia,13,55-64,All races/ethnicities,Male,449,69.1,"649,662"
Gonorrhea,2023,Georgia,13,45-54,All races/ethnicities,Male,"1,024",150.2,"681,707"
Gonorrhea,2023,Georgia,13,40-44,All races/ethnicities,Male,"1,011",284.5,"355,321"
Gonorrhea,2023,Georgia,13,35-39,All races/ethnicities,Male,"1,794",496.4,"361,373"
Gonorrhea,2023,Georgia,13,30-34,All races/ethnicities,Male,"3,162",823.2,"384,095"
Gonorrhea,2023,Georgia,13,25-29,All races/ethnicities,Male,"3,738",1016.4,"367,776"
Gonorrhea,2023,Georgia,13,20-24,All races/ethnicities,Male,"4,317",1138.1,"379,322"
Gonorrhea,2023,Georgia,13,15-19,All races/ethnicities,Male,"2,480",627.7,"395,115"
Chlamydia,2023,Guam,66,65+,All races/ethnicities,Female,1,10.5,"9,501"
Chlamydia,2023,Guam,66,55-64,All races/ethnicities,Female,6,67.8,"8,853"
Chlamydia,2023,Guam,66,45-54,All races/ethnicities,Female,25,273.2,"9,151"
Chlamydia,2023,Guam,66,40-44,All races/ethnicities,Female,32,750.5,"4,264"
Chlamydia,2023,Guam,66,35-39,All races/ethnicities,Female,39,827.1,"4,715"
Chlamydia,2023,Guam,66,30-34,All races/ethnicities,Female,74,1336.2,"5,538"
Chlamydia,2023,Guam,66,25-29,All races/ethnicities,Female,131,2279.5,"5,747"
Chlamydia,2023,Guam,66,20-24,All races/ethnicities,Female,153,2494.3,"6,134"
Chlamydia,2023,Guam,66,15-19,All races/ethnicities,Female,55,857.5,"6,414"
Chlamydia,2023,Guam,66,65+,All races/ethnicities,Male,4,48.3,"8,290"
Chlamydia,2023,Guam,66,55-64,All races/ethnicities,Male,6,62.5,"9,599"
Chlamydia,2023,Guam,66,45-54,All races/ethnicities,Male,11,116.8,"9,420"
Chlamydia,2023,Guam,66,40-44,All races/ethnicities,Male,11,256.1,"4,295"
Chlamydia,2023,Guam,66,35-39,All races/ethnicities,Male,27,530.5,"5,090"
Chlamydia,2023,Guam,66,30-34,All races/ethnicities,Male,45,736,"6,114"
Chlamydia,2023,Guam,66,25-29,All races/ethnicities,Male,63,941,"6,695"
Chlamydia,2023,Guam,66,20-24,All races/ethnicities,Male,57,793,"7,188"
Chlamydia,2023,Guam,66,15-19,All races/ethnicities,Male,14,194.3,"7,205"
Gonorrhea,2023,Guam,66,65+,All races/ethnicities,Female,0,0,"9,501"
Gonorrhea,2023,Guam,66,55-64,All races/ethnicities,Female,0,0,"8,853"
Gonorrhea,2023,Guam,66,45-54,All races/ethnicities,Female,1,10.9,"9,151"
Gonorrhea,2023,Guam,66,40-44,All races/ethnicities,Female,7,164.2,"4,264"
Gonorrhea,2023,Guam,66,35-39,All races/ethnicities,Female,7,148.5,"4,715"
Gonorrhea,2023,Guam,66,30-34,All races/ethnicities,Female,15,270.9,"5,538"
Gonorrhea,2023,Guam,66,25-29,All races/ethnicities,Female,25,435,"5,747"
Gonorrhea,2023,Guam,66,20-24,All races/ethnicities,Female,15,244.5,"6,134"
Gonorrhea,2023,Guam,66,15-19,All races/ethnicities,Female,7,109.1,"6,414"
Gonorrhea,2023,Guam,66,65+,All races/ethnicities,Male,1,12.1,"8,290"
Gonorrhea,2023,Guam,66,55-64,All races/ethnicities,Male,0,0,"9,599"
Gonorrhea,2023,Guam,66,45-54,All races/ethnicities,Male,5,53.1,"9,420"
Gonorrhea,2023,Guam,66,40-44,All races/ethnicities,Male,6,139.7,"4,295"
Gonorrhea,2023,Guam,66,35-39,All races/ethnicities,Male,12,235.8,"5,090"
Gonorrhea,2023,Guam,66,30-34,All races/ethnicities,Male,18,294.4,"6,114"
Gonorrhea,2023,Guam,66,25-29,All races/ethnicities,Male,36,537.7,"6,695"
Gonorrhea,2023,Guam,66,20-24,All races/ethnicities,Male,26,361.7,"7,188"
Gonorrhea,2023,Guam,66,15-19,All races/ethnicities,Male,7,97.2,"7,205"
Chlamydia,2023,Hawaii,15,65+,All races/ethnicities,Female,4,2.5,"163,234"
Chlamydia,2023,Hawaii,15,55-64,All races/ethnicities,Female,35,39.4,"88,884"
Chlamydia,2023,Hawaii,15,45-54,All races/ethnicities,Female,113,134.6,"83,955"
Chlamydia,2023,Hawaii,15,40-44,All races/ethnicities,Female,132,282.4,"46,746"
Chlamydia,2023,Hawaii,15,35-39,All races/ethnicities,Female,228,474.5,"48,050"
Chlamydia,2023,Hawaii,15,30-34,All races/ethnicities,Female,452,953.8,"47,391"
Chlamydia,2023,Hawaii,15,25-29,All races/ethnicities,Female,805,1895.9,"42,460"
Chlamydia,2023,Hawaii,15,20-24,All races/ethnicities,Female,"1,434",3748.3,"38,257"
Chlamydia,2023,Hawaii,15,15-19,All races/ethnicities,Female,761,2033,"37,433"
Chlamydia,2023,Hawaii,15,65+,All races/ethnicities,Male,16,11.5,"139,272"
Chlamydia,2023,Hawaii,15,55-64,All races/ethnicities,Male,71,81.4,"87,233"
Chlamydia,2023,Hawaii,15,45-54,All races/ethnicities,Male,144,169.4,"85,031"
Chlamydia,2023,Hawaii,15,40-44,All races/ethnicities,Male,140,291.5,"48,021"
Chlamydia,2023,Hawaii,15,35-39,All races/ethnicities,Male,249,499.9,"49,812"
Chlamydia,2023,Hawaii,15,30-34,All races/ethnicities,Male,345,691.9,"49,864"
Chlamydia,2023,Hawaii,15,25-29,All races/ethnicities,Male,463,1003,"46,160"
Chlamydia,2023,Hawaii,15,20-24,All races/ethnicities,Male,630,1332.1,"47,295"
Chlamydia,2023,Hawaii,15,15-19,All races/ethnicities,Male,194,479.1,"40,495"
Gonorrhea,2023,Hawaii,15,65+,All races/ethnicities,Female,3,1.8,"163,234"
Gonorrhea,2023,Hawaii,15,55-64,All races/ethnicities,Female,26,29.3,"88,884"
Gonorrhea,2023,Hawaii,15,45-54,All races/ethnicities,Female,56,66.7,"83,955"
Gonorrhea,2023,Hawaii,15,40-44,All races/ethnicities,Female,37,79.2,"46,746"
Gonorrhea,2023,Hawaii,15,35-39,All races/ethnicities,Female,76,158.2,"48,050"
Gonorrhea,2023,Hawaii,15,30-34,All races/ethnicities,Female,96,202.6,"47,391"
Gonorrhea,2023,Hawaii,15,25-29,All races/ethnicities,Female,115,270.8,"42,460"
Gonorrhea,2023,Hawaii,15,20-24,All races/ethnicities,Female,123,321.5,"38,257"
Gonorrhea,2023,Hawaii,15,15-19,All races/ethnicities,Female,70,187,"37,433"
Gonorrhea,2023,Hawaii,15,65+,All races/ethnicities,Male,19,13.6,"139,272"
Gonorrhea,2023,Hawaii,15,55-64,All races/ethnicities,Male,60,68.8,"87,233"
Gonorrhea,2023,Hawaii,15,45-54,All races/ethnicities,Male,123,144.7,"85,031"
Gonorrhea,2023,Hawaii,15,40-44,All races/ethnicities,Male,125,260.3,"48,021"
Gonorrhea,2023,Hawaii,15,35-39,All races/ethnicities,Male,203,407.5,"49,812"
Gonorrhea,2023,Hawaii,15,30-34,All races/ethnicities,Male,202,405.1,"49,864"
Gonorrhea,2023,Hawaii,15,25-29,All races/ethnicities,Male,231,500.4,"46,160"
Gonorrhea,2023,Hawaii,15,20-24,All races/ethnicities,Male,205,433.4,"47,295"
Gonorrhea,2023,Hawaii,15,15-19,All races/ethnicities,Male,46,113.6,"40,495"
Chlamydia,2023,Idaho,16,65+,All races/ethnicities,Female,2,1.1,"178,630"
Chlamydia,2023,Idaho,16,55-64,All races/ethnicities,Female,12,10.5,"113,746"
Chlamydia,2023,Idaho,16,45-54,All races/ethnicities,Female,66,60.1,"109,833"
Chlamydia,2023,Idaho,16,40-44,All races/ethnicities,Female,101,158.9,"63,548"
Chlamydia,2023,Idaho,16,35-39,All races/ethnicities,Female,135,214.3,"62,993"
Chlamydia,2023,Idaho,16,30-34,All races/ethnicities,Female,296,466.5,"63,455"
Chlamydia,2023,Idaho,16,25-29,All races/ethnicities,Female,573,955.4,"59,972"
Chlamydia,2023,Idaho,16,20-24,All races/ethnicities,Female,"1,471",2341.2,"62,830"
Chlamydia,2023,Idaho,16,15-19,All races/ethnicities,Female,"1,106",1448.5,"76,353"
Chlamydia,2023,Idaho,16,65+,All races/ethnicities,Male,6,3.7,"162,500"
Chlamydia,2023,Idaho,16,55-64,All races/ethnicities,Male,34,30.3,"112,158"
Chlamydia,2023,Idaho,16,45-54,All races/ethnicities,Male,76,66.1,"114,945"
Chlamydia,2023,Idaho,16,40-44,All races/ethnicities,Male,101,153.1,"65,963"
Chlamydia,2023,Idaho,16,35-39,All races/ethnicities,Male,122,188.1,"64,864"
Chlamydia,2023,Idaho,16,30-34,All races/ethnicities,Male,225,343,"65,603"
Chlamydia,2023,Idaho,16,25-29,All races/ethnicities,Male,378,577.1,"65,501"
Chlamydia,2023,Idaho,16,20-24,All races/ethnicities,Male,685,1003.5,"68,259"
Chlamydia,2023,Idaho,16,15-19,All races/ethnicities,Male,379,507.9,"74,625"
Gonorrhea,2023,Idaho,16,65+,All races/ethnicities,Female,0,0,"178,630"
Gonorrhea,2023,Idaho,16,55-64,All races/ethnicities,Female,5,4.4,"113,746"
Gonorrhea,2023,Idaho,16,45-54,All races/ethnicities,Female,14,12.7,"109,833"
Gonorrhea,2023,Idaho,16,40-44,All races/ethnicities,Female,26,40.9,"63,548"
Gonorrhea,2023,Idaho,16,35-39,All races/ethnicities,Female,28,44.4,"62,993"
Gonorrhea,2023,Idaho,16,30-34,All races/ethnicities,Female,54,85.1,"63,455"
Gonorrhea,2023,Idaho,16,25-29,All races/ethnicities,Female,52,86.7,"59,972"
Gonorrhea,2023,Idaho,16,20-24,All races/ethnicities,Female,88,140.1,"62,830"
Gonorrhea,2023,Idaho,16,15-19,All races/ethnicities,Female,30,39.3,"76,353"
Gonorrhea,2023,Idaho,16,65+,All races/ethnicities,Male,4,2.5,"162,500"
Gonorrhea,2023,Idaho,16,55-64,All races/ethnicities,Male,18,16,"112,158"
Gonorrhea,2023,Idaho,16,45-54,All races/ethnicities,Male,34,29.6,"114,945"
Gonorrhea,2023,Idaho,16,40-44,All races/ethnicities,Male,42,63.7,"65,963"
Gonorrhea,2023,Idaho,16,35-39,All races/ethnicities,Male,68,104.8,"64,864"
Gonorrhea,2023,Idaho,16,30-34,All races/ethnicities,Male,89,135.7,"65,603"
Gonorrhea,2023,Idaho,16,25-29,All races/ethnicities,Male,90,137.4,"65,501"
Gonorrhea,2023,Idaho,16,20-24,All races/ethnicities,Male,105,153.8,"68,259"
Gonorrhea,2023,Idaho,16,15-19,All races/ethnicities,Male,29,38.9,"74,625"
Chlamydia,2023,Illinois,17,65+,All races/ethnicities,Female,33,2.7,"1,218,322"
Chlamydia,2023,Illinois,17,55-64,All races/ethnicities,Female,170,21.1,"804,509"
